,RELIANCE.NS,TCS.NS,HDFCBANK.NS,INFY.NS,ICICIBANK.NS,HINDUNILVR.NS,ITC.NS,KOTAKBANK.NS
2024-11-22,7825.659785832531,1784.207564741062,1135.254618750129,4539.7972616054485,1084.788820136917,7265.003964934905,1148.4697593852184,1882.8049390549768
2024-11-25,7910.556717183251,1778.8502781446598,1146.2833414785125,4529.634869620782,1084.205448995639,7134.2148394362,1123.3069490641171,1932.569357224146
2024-11-26,7815.775781105834,1795.0621416307556,1143.276255911513,4498.3280356613495,1092.098837704944,7235.591995487456,1121.9789330110298,1937.0041011174835
2024-11-27,7781.98220939993,1795.73401375939,1169.8547377100044,4547.111570588633,1091.446701730176,7419.586069408246,1105.7198913199416,1924.8062081736057
2024-11-28,8001.679564286342,1816.8157632979653,1180.895245648169,4487.884696057799,1075.7039409564868,7508.928069782707,1099.7015137991443,1929.6799947252039
2024-11-29,7934.25953469428,1824.6736395974187,1178.7769445993586,4461.020224999443,1072.5609393797442,7381.902354169611,1087.4791382985338,1929.5842979951412
2024-12-02,8124.340265637476,1783.7758083789176,1209.2267248519695,4437.231001217785,1086.0085133606294,7461.948955702791,1055.0317082388915,1908.2390809276064
2024-12-03,8064.813332710972,1759.5538226848585,1226.0468651912,4537.192428461913,1065.2102369498818,7697.771248972965,1064.3566672742425,1945.0533719977113
2024-12-04,8119.584195018728,1759.530922699168,1210.0692318908712,4623.752212129875,1054.221518826772,7645.897124162097,1051.0831836302812,1999.3883908209211
2024-12-05,8131.491387691394,1752.3170766684505,1191.72086463677,4551.048268236818,1046.0941252134337,7748.698385878087,1071.6516040334354,1992.4400372273533
2024-12-06,8108.879566897824,1806.9639858100795,1187.116998197143,4505.296419310752,1037.148861481331,7936.105723578458,1081.4387465227621,2078.4678248048212
2024-12-09,8325.964395266254,1776.7687774736212,1193.8998214963474,4527.1801966642615,1045.127884505828,8091.650190715837,1055.532729131003,2016.0050457887662
2024-12-10,8172.81854214722,1800.9812444374334,1201.2440502553866,4484.264168543627,1049.4024174879291,8025.678930748008,1038.0700797507207,1987.4115996496853
2024-12-11,8149.676922884226,1805.698487674009,1226.463012240222,4394.504812695435,1023.659567713232,7746.483889613976,1056.5948192748162,1970.2944364541024
2024-12-12,8033.053373439866,1825.7957098476568,1218.4503331199662,4487.171285420936,998.3739152388822,7672.3267737937385,1055.2802785793835,1934.7331581155095
2024-12-13,7905.287106129025,1852.2397393385668,1220.2623204303911,4544.511187484071,1016.1854816572998,7668.900411601824,1049.8173576512888,1950.390996018026
2024-12-16,7818.508838964016,1862.6013815169115,1246.2254221980666,4590.0655205039375,1033.5477071011787,7525.158396806911,1068.813815664799,1934.6209245919895
2024-12-17,7901.121202452568,1874.0269927780807,1246.93951901764,4549.386920252614,1031.3083552609176,7419.48320672475,1084.3611990760726,1970.2179466805155
2024-12-18,7724.016187969492,1863.041308217367,1273.3676888010154,4605.232840553337,1048.4074660099766,7513.823368868879,1096.9305575064259,2001.8248093244176
2024-12-19,7772.645495843461,1860.678486909975,1261.267816283779,4517.46954136572,1061.4654050933225,7523.884930320523,1109.6708995712156,2097.8708900830743
2024-12-20,7705.7130755231165,1879.1442479203429,1250.1268171559334,4613.604121520008,1046.7545974327006,7467.829962783913,1138.527884613547,2083.1728027380764
2024-12-23,7845.057851348289,1884.6811731943708,1264.006937071805,4655.873696571092,1066.028293823772,7660.406018419393,1161.5061598419074,2125.800436394302
2024-12-24,7813.6938167050785,1858.1958631345824,1256.5955506817934,4647.262413859434,1081.922284495441,7532.531554568122,1152.1409912642569,2024.5435528990654
2024-12-25,7805.628854413778,1893.397322621674,1254.2311980592394,4675.3503395856815,1083.422791865641,7557.420046503756,1137.2938335144613,2050.778393853901
2024-12-26,7825.052360433504,1920.960032334261,1247.636108337809,4710.302649600717,1093.239760485292,7480.636549258476,1153.0162018720841,2054.66754718046
2024-12-27,7794.912335152494,1901.7929700325249,1231.6405553597333,4845.504421865287,1102.7516454913546,7565.067531218445,1163.0706489083875,2009.8293832294721
2024-12-30,7673.948132492911,1927.7064027338213,1223.3856420560203,4758.024714822203,1122.373062744599,7850.632245362983,1158.1291824603395,1970.4270310706847
2024-12-31,7703.182740531443,1933.5100472128588,1217.6228950634545,4723.026910524478,1124.8795366310626,7807.690512648062,1130.5411480666992,1997.4780446365578
2025-01-01,7708.900071600194,1940.98117685106,1212.0810553103418,4824.427391446546,1136.973371046215,7893.702923841622,1109.3379400694714,1986.7898240668442
2025-01-02,7776.5086106781555,1929.3998924586456,1196.4740610502083,4975.180906055481,1169.214636213277,7759.169956291914,1111.8175558856296,1981.148040610461
2025-01-03,7740.219431828324,1881.2420906618995,1175.022990506112,4883.153948944973,1179.688051028351,7819.1640479341395,1087.1744134385947,1973.885724560411
2025-01-06,7616.773348229663,1856.065125795048,1161.5132292622134,4877.23535397772,1203.0532195860817,8175.561502360323,1103.0534065461563,2005.4054421309631
2025-01-07,7505.21440405664,1871.356072942389,1151.9695905068145,4745.731003573284,1225.404214080629,8364.374499734697,1121.0534317502909,2002.4794826877605
2025-01-08,7509.176486896488,1883.5166612430503,1146.4803431475968,4850.818972289045,1225.8378689273627,8605.107142365317,1159.6349213614922,2020.0026065531163
2025-01-09,7421.899288924244,1874.437729869074,1151.2092190851722,4860.054177546427,1205.954011291672,8695.381278607569,1175.9161776112594,1986.4095082078104
2025-01-10,7423.39787731812,1824.0675030769444,1148.2333903598158,5002.965670099646,1200.958685030065,8844.588539838447,1210.2542228216948,1986.0025581189125
2025-01-13,7560.382098072894,1784.692056045637,1131.3679907982246,5069.319942848486,1249.886205799161,8925.240987303856,1194.6428333184367,1988.9937600131602
2025-01-14,7424.519341338832,1766.3620976860632,1142.9383226462544,5034.213977991015,1248.841579324662,8881.359863410318,1202.0324997880336,2008.844923347317
2025-01-15,7350.765230340177,1770.9544558451712,1131.0220264999366,5059.617877037838,1224.5962049472596,9006.091126825171,1198.2615312164414,2014.0523271683055
2025-01-16,7450.287254589904,1740.6607342785464,1171.5737144478903,5116.815931741568,1276.8212496470242,9178.536554963168,1202.8157779222392,1984.9978602890299
2025-01-17,7238.097130046792,1745.2615373638632,1173.966312163288,5155.796474665547,1281.8358649686706,9118.287249712204,1190.674212512051,1975.462102762965
2025-01-20,7285.35816462384,1745.6064855351967,1176.4834157078255,5224.278127985075,1290.4728109088503,9123.979004680654,1215.2664815929888,1941.0503621877406
2025-01-21,7433.204941827769,1781.84493650393,1192.1685973439787,5145.013541150644,1280.189340908125,8970.66029124898,1247.2532003987583,1982.5697568544608
2025-01-22,7510.120710172912,1808.807235805176,1183.6340456558603,5119.499089440673,1268.6474051489718,8991.959534746347,1237.1221841343536,1974.5146287481116
2025-01-23,7443.895834158672,1830.074693614776,1183.2385943683037,5053.968017561943,1265.264304916975,9135.728428855362,1218.6681165799753,1990.365279508548
2025-01-24,7535.631647651124,1844.629087456238,1190.031257827625,5134.7787165810205,1280.5835819998724,9359.644374195597,1253.9154221657657,1998.642824219802
2025-01-27,7533.745873087812,1817.8058566550992,1194.8507273912646,5053.107303185603,1278.5718180414235,9449.58575495656,1226.7990657205307,2031.63826826168
2025-01-28,7576.318452047336,1788.777620437288,1196.7427700758894,5068.094058513343,1266.7935547999143,9076.935820852612,1234.2177052760956,2029.5966773350058
2025-01-29,7797.677384134715,1823.369856088568,1214.0663642095678,5179.796855057883,1241.3783012140657,9090.931636201045,1241.517718910793,2011.5685309299492
2025-01-30,7927.836090000004,1871.9201808913865,1225.542474312051,5186.949503171913,1256.4638114039265,9045.80931435934,1254.1959840672769,1995.3048252224482
2025-01-31,7662.764430241605,1864.786286905486,1237.9407118476995,5218.570063206193,1246.2578655842835,9190.055809670102,1212.5053486342433,2017.249466255621
2025-02-03,7698.007543632665,1868.0335191750044,1236.939258362109,5070.645078355507,1252.2796684223188,9156.219970282962,1221.0153993539595,2014.9451779408164
2025-02-04,7638.367097983752,1833.3447202791936,1217.4764700591966,5000.130405682706,1277.5091508045691,9262.668110957502,1195.8823925687525,2017.4403359913088
2025-02-05,7513.915758785778,1787.57142566451,1202.9852764873683,5017.381339057628,1244.8779206130755,9271.42240397295,1179.7006838995349,2013.6856009851813
2025-02-06,7449.011595620768,1759.8218793590702,1192.580934712624,5078.797129930677,1220.1032631643225,9253.374206040557,1167.7676473514687,1986.037834633838
2025-02-07,7529.704076139772,1770.6301606234902,1182.5300189840873,5127.130386908895,1246.769215522078,9001.711459900984,1175.6548404969737,1983.149343507137
2025-02-10,7560.696530762772,1797.1061737740886,1196.138949274205,5186.56121461026,1212.811255361267,9078.115287342775,1142.4330109117384,2001.2694102438957
2025-02-11,7582.233328259904,1795.898464809201,1187.7266127034472,5251.883051321254,1229.3294451363677,9225.688953985,1118.4083545915635,1975.292185147929
2025-02-12,7854.791485221753,1817.2295751968395,1181.8223167254105,5337.873545111454,1236.8079378533216,9458.662851946066,1133.6482772213685,1924.523757074932
2025-02-13,7842.273744937987,1816.4201229372463,1192.1435897278766,5311.579224362367,1229.8849214760078,9489.25972546978,1127.6482497120978,1958.1413295737545
2025-02-14,7848.823670618872,1839.299222145215,1185.7369033505836,5281.151868455803,1218.4693840906657,9723.706878562212,1134.3444065217825,1965.6331724174995
2025-02-17,7657.1729976624765,1815.1443119724447,1173.069668454746,5365.60757266023,1240.6378792640317,9307.170629158969,1154.3323472372003,1969.799256661571
2025-02-18,7716.08231796501,1822.9182526962277,1182.7945455253266,5441.391675596563,1295.4905638797418,9414.606739342684,1156.9333605945537,1975.3915928782428
2025-02-19,7776.394743903753,1809.091886195516,1173.1385693188736,5494.959676701167,1298.4470399497068,9375.34276844503,1163.6646293881258,1961.8000353905725
2025-02-20,7899.105090283185,1808.072846317786,1183.7823566923912,5376.65961425163,1313.2417046718774,9544.426100096747,1172.6204241715109,2005.159840493512
2025-02-21,7782.505205520085,1833.2641996615632,1160.0839784928971,5345.344041232895,1296.711925836133,9423.187534541832,1181.6161108621443,2040.7796305298878
2025-02-24,7743.571329401792,1824.4793096039025,1131.287414081581,5387.545755278542,1260.4858472648475,9658.723654328507,1168.4305885205215,2094.9030641572513
2025-02-25,7693.475546787273,1809.742204212476,1150.164993035433,5399.80902213676,1251.6244311192825,9814.823553594963,1165.896960155223,2057.976227695492
2025-02-26,7742.540478718054,1801.1643676751198,1152.2328996672795,5363.257041981107,1251.3752548299522,9701.370585399909,1175.1343897842598,2102.302276051541
2025-02-27,7770.975658681208,1816.743756472772,1140.6596598330502,5365.37113777795,1235.69743629303,9818.629834288206,1195.7364728413527,2117.8771032985787
2025-02-28,7763.481285007174,1831.8613939384784,1128.0915448553144,5424.141552582775,1221.5362488618998,9996.379876795338,1228.1789485350243,2129.03043699921
2025-03-03,7750.2003290553885,1822.3391216331672,1134.7287178525223,5529.11039630174,1237.0897813199226,10218.353310630553,1234.2676059869812,2080.7821871054084
2025-03-04,7719.152225342669,1821.7699939962824,1161.0177947282084,5473.916916760376,1258.429352380385,10192.713070948756,1263.969245044312,2099.5240233346412
2025-03-05,7728.167888308474,1812.0991344817733,1166.1634768151373,5450.01670192856,1257.2518326717504,9923.08623279259,1234.02558298229,2071.5775914404835
2025-03-06,7639.820766347075,1802.444657163349,1163.771738965325,5424.348067029837,1245.0939678903517,9996.123236182935,1245.087586641261,2090.0569895659864
2025-03-07,7544.774177453676,1769.478029335477,1147.4709439187004,5495.167706285249,1255.061053798452,9950.693852812365,1241.571927541558,2082.125785474971
2025-03-10,7559.992792865352,1755.28237379245,1129.553736622505,5623.419632809335,1276.188382679303,9852.902093345243,1241.0084438147512,2073.1625262877255
2025-03-11,7542.685225997998,1751.490502228997,1101.2706122868983,5599.660301714267,1271.84175250906,9975.396008858328,1199.1910233963965,2133.3223287514297
2025-03-12,7585.758717629087,1760.018893291577,1115.722617670512,5491.176464267523,1267.8834992229945,10099.571515923071,1215.1707254325338,2183.8963756128474
2025-03-13,7437.78063245804,1713.1927268411553,1148.192922548355,5411.981320704929,1252.3074831935571,10414.326066240568,1226.5140276430957,2135.036897844074
2025-03-14,7452.551996602867,1730.4205755650776,1160.7699288924543,5431.437699871271,1241.8407534977343,10469.208997807915,1225.957187839474,2144.5752401432524
2025-03-17,7392.771814819232,1758.9192990788704,1187.5715940878415,5448.372522203736,1232.3390763506306,10466.567212771733,1233.2846802479098,2113.126821629259
2025-03-18,7509.780578994369,1729.611156252087,1218.7620353148914,5424.761856343493,1232.4784862421575,10416.014358417806,1232.4522258373017,2098.7947712649684
2025-03-19,7380.797448267717,1742.9451477967098,1222.4648737642683,5457.3723085088905,1236.902783423266,10431.187101945226,1228.4166142607437,2079.670161600588
2025-03-20,7390.784951493102,1772.629854761954,1246.386899731099,5391.953020188361,1224.3224961789422,10613.956795120053,1226.1687850513968,2044.1725658284481
2025-03-21,7445.859570864888,1726.3327373463378,1256.006450768123,5293.272217242695,1247.7500704425986,10520.014216436157,1213.816149226246,2027.5761919901117
2025-03-24,7337.887448248839,1763.980285706509,1246.392295764327,5345.443998536519,1252.7780556271634,10439.607793194311,1283.5775170699205,2046.3204750405714
2025-03-25,7412.814137985345,1787.6523358083311,1216.5858455626203,5428.109520287214,1253.925109152074,10719.96886249401,1277.0167914217673,2002.9314877325146
2025-03-26,7399.757857549455,1778.1752566986138,1206.8991505059585,5477.044381556747,1252.919297086307,11009.050548202102,1302.691586716996,2025.5918431707034
2025-03-27,7508.228184438302,1791.392896437402,1207.089965024245,5383.705864022632,1250.6792864795927,11192.950516740118,1323.6482059264035,2041.2655724314484
2025-03-28,7589.584017304141,1812.8790131544783,1224.3368996072572,5478.031420600703,1258.3713521696934,11236.891852815295,1340.3096253179895,1986.4916802721148
2025-03-31,7429.636701754787,1833.3301944114396,1200.0980915792013,5537.922569222984,1263.0481633978134,11076.386272431802,1374.8939490490404,1954.2300384939324
2025-04-01,7396.541984613418,1836.4246413139251,1204.5116545381002,5479.939847017644,1266.3451929336666,10936.849494215487,1361.6244822243593,1991.4669353630986
2025-04-02,7517.148120837092,1849.318047419498,1208.5076300714202,5368.201343216555,1253.7661778643758,11128.297587548323,1316.9515308663133,1990.9848537818632
2025-04-03,7581.964391665489,1813.8421240337395,1209.9750240504434,5329.66627306341,1243.0896517957392,11030.78735160716,1305.7822512105824,1956.2439688624181
2025-04-04,7609.103989698083,1820.01622240132,1241.0178340844404,5384.764643895378,1235.7881084216588,10800.601567403659,1354.828942797144,1989.8919846395995
2025-04-07,7568.556982995121,1873.7479805925973,1255.9544773699226,5391.684580901315,1241.0513271592818,10933.218884843986,1362.3835855935292,1950.777045127515
2025-04-08,7674.972149073289,1904.4631336855496,1266.8719025284497,5437.570601013207,1244.3701813470188,10978.117123609236,1343.8514604437303,1942.5938495963399
2025-04-09,7555.084050798173,1863.7977640111608,1261.8603401425723,5323.705267843667,1258.2716062193456,10842.082698947048,1359.350573079073,1950.8041921763643
2025-04-10,7600.420327749745,1854.7144811484904,1248.3983253958438,5388.772021894434,1268.0699825964002,10590.888052902503,1361.2195100253866,1971.2934077784707
2025-04-11,7573.661431066748,1791.9619727632576,1276.673566152954,5238.831335931916,1285.1778381602417,10476.823931427536,1343.9138915187002,1963.8028783089408
2025-04-14,7644.462718603659,1825.028136579969,1318.4044517184966,5165.844891687654,1286.520921732701,10512.221750628829,1331.681201851097,1911.272735001019
2025-04-15,7952.428676137998,1866.8724890938124,1307.6806674786674,5237.927096865631,1316.759041250889,10762.376886321408,1352.4093875150227,1894.5114402026347
2025-04-16,8175.004933811069,1888.284726199416,1287.4169861206572,5208.035828101056,1333.5458725598492,10585.962929747251,1366.323316980187,1913.6386751191073
2025-04-17,8126.099527059238,1913.817517896729,1304.255106584336,5192.267498293772,1330.267196046258,10583.336417206045,1374.3862704031653,1952.3940977004684
2025-04-18,8256.208811755538,1933.0146193389971,1320.6383053050947,5060.106803184429,1341.803649314245,10655.990399109736,1386.525534513247,1974.3033722099906
2025-04-21,8233.686069214173,1938.0374944726736,1336.789270744725,5133.974173882517,1349.6177888951145,10629.563768836988,1376.1866361406148,1966.6366628396268
2025-04-22,8034.579468840187,1925.5558609042523,1343.3608141792567,5098.04640817579,1357.186790927438,10721.422721061452,1402.377608049943,1977.5740461311764
2025-04-23,7940.850106872934,1961.8973924796028,1339.6557635585484,5128.584273189821,1368.7892557355226,10845.775623631715,1390.3712909208868,1901.0948469108935
2025-04-24,7912.4430874932095,2007.4627696092937,1328.981563491613,5056.246860587794,1398.0175357309977,10961.913116768985,1406.9953336966337,1890.2570067202184
2025-04-25,7942.833845573687,2001.8145027039852,1330.9524889637196,5164.648937292091,1396.3728090567877,11062.601416672107,1357.1766025327313,1907.2657943048184
2025-04-28,7881.029831569791,2003.7645613325697,1308.3629545036683,5156.093884190443,1372.377442897484,11306.835883598556,1363.2419053157482,1889.4492962271088
2025-04-29,7979.832072708272,2025.8982963663293,1309.2923559422295,5209.49081967485,1368.0204915660145,11169.000771513904,1378.745183765689,1948.5535047308417
2025-04-30,7864.558699347594,2045.1168030545111,1311.5994918199065,5159.303070692752,1320.3397601885065,11400.699276747722,1382.7762785716677,1976.632775051532
2025-05-01,7955.851603992994,2004.7471660977376,1319.5391030512646,5131.532723069619,1336.745147540708,11604.376802925533,1384.6054683691136,2026.1622265792378
2025-05-02,7880.241653700044,2003.4399784565876,1329.6470235038105,5100.956600780204,1322.4865502749078,11425.87144063804,1413.8195034257024,2027.2689995499538
2025-05-05,7790.926072424067,1985.629817543524,1320.1720016283805,5087.736991657941,1285.8579038593346,11030.19066380606,1391.8515519430925,2104.7416900732005
2025-05-06,7661.354829197793,1970.35494030372,1352.494696042672,5142.080000456731,1282.2789944859653,11208.298319153326,1380.3179701451352,2114.4880657212475
2025-05-07,7642.638178709529,1979.7132854336028,1369.4194957751542,5188.896480438698,1304.8805171100803,11096.929382002496,1382.6658665312323,2064.8167771711237
2025-05-08,7622.008140464052,1978.909973544424,1364.9316712671568,5211.241927672005,1313.2224689521065,10931.398660395791,1330.5181446666138,2006.2655215672203
2025-05-09,7816.499681280766,1979.9047158931644,1331.1435944481675,5269.28957929369,1315.8112344273402,11142.351167801815,1328.1812513214602,1981.906434451759
2025-05-12,7801.509270207047,1972.8910093136628,1332.9806248917123,5317.924042695658,1330.195879458217,10961.681253178094,1361.646266088685,1963.2865310584355
2025-05-13,8035.957697960752,1969.6146686218935,1369.6735338077615,5338.5699917749735,1312.3423669173785,10945.882449195797,1361.210313072346,1910.6799701702967
2025-05-14,8002.650703128528,1990.7050038896637,1366.3490282624664,5261.796262279186,1307.1845038806848,10804.14925059668,1360.364089647601,1905.0778866097119
2025-05-15,8019.296582528987,2005.05466353944,1354.405770043247,5300.784636608843,1304.9367644985832,10994.302484222837,1361.7323414928198,1890.576384284207
2025-05-16,7910.825021693977,1981.900681697843,1359.622002929216,5264.364446701747,1288.6824108957337,10841.88397320577,1345.1906075475379,1942.7389109023363
2025-05-19,7888.594924886316,2012.1210558404637,1374.5831821502825,5332.068213222879,1304.0448913744865,10765.70512261914,1306.9869315863004,1947.6467805869106
2025-05-20,7646.605458044253,1945.4301254449647,1372.5722620902102,5324.79887106222,1299.5621072272331,10479.160422946,1289.298397986865,1986.140344160177
2025-05-21,7513.899826615443,1926.1373522365689,1353.4024371599328,5322.753354562738,1335.8783148377624,10654.380021814839,1293.2050191165122,2021.7737584188299
2025-05-22,7592.701316673357,1932.777225699296,1352.4865788472202,5352.107373190773,1340.2385722696422,10768.409718433466,1271.1922990723897,2022.4715583176278
2025-05-23,7868.666663403521,1904.5807513364773,1373.6225287352756,5323.81076135703,1332.8004317060345,10685.788812875355,1260.52245250887,2068.2803773403593
2025-05-26,7798.301914041122,1882.015524172485,1377.2489010854383,5315.013279708293,1328.9796450050312,10541.991250010991,1246.357207126074,2090.6836893397895
2025-05-27,7892.467322155027,1826.795995277716,1363.8143534756337,5335.680666339972,1336.432148386754,10673.746771902492,1214.6654604062528,2101.173857749226
2025-05-28,7819.213746989692,1816.7784992818488,1389.8187435725451,5312.63909760873,1325.3757764794696,10603.586714549408,1254.4375729361263,2113.4790169849816
2025-05-29,7768.163462194665,1779.477606049623,1356.1482605841695,5286.066226721429,1339.018096380975,10350.893522785676,1224.5483567258327,2116.777426635617
2025-05-30,7807.698414338563,1771.6178054600175,1332.3883531663016,5298.146902089572,1346.6030247778067,10475.843166445602,1259.4217557654986,2076.685372417575
2025-06-02,7675.450805360423,1801.117526170217,1317.0175628245418,5318.412885009525,1386.275904960469,10489.381813198255,1256.469588709681,2059.13107709524
2025-06-03,7770.375093434935,1795.4531511478424,1317.4940608492986,5340.772226918363,1381.6421425780857,10371.212335722796,1280.903049378253,2066.6843082077007
2025-06-04,7924.713125145864,1796.6806096284172,1335.5795566647382,5150.749239809524,1399.445596014248,10474.472844346174,1254.200156591764,2090.477407467014
2025-06-05,7919.176027950003,1818.198571033824,1347.791855210928,5201.752284358747,1406.8661893125216,10683.450821945067,1277.0043637544125,2108.8225807266863
2025-06-06,7919.266016101445,1848.238062029244,1368.590771541148,5355.543694978521,1431.551358421107,10670.468366327204,1285.4303050995245,2162.75204021202
2025-06-09,7623.636119797153,1820.11546667072,1352.8079103469702,5444.665867627041,1391.1155588465094,10782.126081096067,1251.5035151804727,2144.9900127708584
2025-06-10,7618.41379070428,1825.109208078536,1358.0477377818172,5440.83370729366,1379.1321370137928,10945.338035270812,1264.078229314442,2165.9538945308786
2025-06-11,7586.216176548768,1828.0802887221976,1377.36065516874,5450.101528964759,1381.235231803101,10922.514880548704,1275.9653740131455,2143.9367238824952
2025-06-12,7453.852831674234,1831.4792014508296,1382.5582102990495,5454.5726510190025,1388.3846307240638,10762.55754826456,1290.5902032945219,2130.7823069204505
2025-06-13,7556.931222686719,1862.836284796416,1367.3075590331916,5499.672906012251,1363.6229209504386,10650.410771065759,1303.4984923462432,2206.5955601937426
2025-06-16,7385.640433992704,1898.1784452246045,1404.7173359460496,5498.202908185574,1374.9551055005943,10723.682524694614,1275.6539678360764,2202.8176724830373
2025-06-17,7470.357422826716,1914.520827617137,1391.876889599126,5351.708750285647,1373.698689920982,10707.021847648522,1283.102153824102,2254.1417506662647
2025-06-18,7444.131570971698,1926.3086543029672,1404.182708490317,5497.705981056676,1412.4620280390595,10746.500607000733,1270.4667305128742,2259.3104597046186
2025-06-19,7631.654359246682,1948.7591938541173,1436.5704192328185,5458.124171388478,1359.1328002212215,11090.496771269793,1260.0754700800862,2265.3003285421673
2025-06-20,7827.663695701549,1960.935728962472,1418.6038550734452,5544.857903919222,1383.7162722510775,11249.735484578496,1246.8177371456782,2209.825564998948
2025-06-23,7933.016852952122,1993.0153262217248,1407.406339999911,5558.213568075813,1387.5618296848015,11349.234880964896,1240.8502470277208,2218.3012186989204
2025-06-24,8105.968537113384,1969.5517903494367,1438.4205136127996,5604.55255464679,1371.5046330229302,11386.45526959545,1260.5336347579316,2267.756328727337
2025-06-25,8149.282003753942,2022.1119587869848,1409.2677604840192,5597.1434928215385,1392.9420051531629,11408.153845610708,1284.6462862705494,2209.8296479902665
2025-06-26,8369.280907212082,2050.6176327019825,1421.976428663486,5628.336219241159,1407.7406762626038,11376.762187076558,1302.9797629372797,2251.644043196701
2025-06-27,8328.365741523692,2017.265157170988,1427.4140079459469,5592.538002620884,1409.9118684259056,11374.953455696826,1282.6675568360906,2241.539715935969
2025-06-30,8420.18618479422,2040.644989180352,1471.071451591605,5672.069099403711,1416.8917767443816,11709.67529936809,1250.8781912680472,2224.114064042491
2025-07-01,8459.185011508293,2021.6461335806152,1424.8619557722116,5584.319538468593,1412.4621589550918,11189.13479291277,1263.9206642932513,2269.691994713064
2025-07-02,8525.516254706794,2052.9151452760148,1444.333301883698,5652.220866946503,1426.719457320684,11425.643103165396,1238.0742700651542,2252.1733887479877
2025-07-03,8442.173866969433,2091.812528164496,1446.7969595423633,5598.106855127176,1419.1284198062565,11379.307982797165,1258.7863332127708,2273.84628700813
2025-07-04,8387.95470380272,2101.526049705107,1439.126279440928,5531.777316455239,1428.086848629118,11598.247527007063,1260.4380009876038,2263.7563160536884
2025-07-07,8391.797444218653,2060.2665559213947,1468.270734031778,5639.816895698029,1426.1449810695046,12006.776843128402,1259.9770996801044,2218.234435169078
2025-07-08,8403.21661630889,2070.7896554744234,1457.3655272911176,5494.943869453904,1427.0666569682776,12016.396667737119,1275.4081778299294,2247.8643011131485
2025-07-09,8476.598006668064,2097.362545134906,1452.6457978802168,5505.400490701546,1474.1941031812776,12016.496385893344,1304.6228534865024,2245.3611956184213
2025-07-10,8524.014467033854,2121.2409913736706,1467.916890616629,5485.192388715106,1488.381852638695,12230.134074729285,1310.0709658633498,2272.779993763599
2025-07-11,8439.569644098467,2102.721510779745,1491.265854110322,5566.038135594979,1504.4754926027354,12126.117178041963,1292.3565120865028,2244.350223082279
2025-07-14,8348.133266071685,2112.8677156486856,1493.4122541219326,5702.400029837107,1504.8708564433175,12288.1210116654,1285.8272792946593,2282.51577193389
2025-07-15,8357.833704087761,2115.134366089898,1458.0343634138303,5705.147859881751,1491.2332279246668,12587.798756864877,1271.0509966727661,2266.96040835141
2025-07-16,8350.663799324084,2131.945159862656,1428.0321217197195,5619.052509850071,1529.015294523275,12345.309061883392,1288.4406587350513,2285.187173775164
2025-07-17,8054.340397833486,2091.443414927139,1445.0060497432914,5606.471307064204,1538.5666643258369,12285.661047885365,1254.465869330063,2284.718005831802
2025-07-18,8071.249685951037,2110.0229442794644,1478.9871358838218,5644.942674215335,1549.3328153969803,12549.061429681038,1221.5435923863538,2241.6316706895245
2025-07-21,8120.309991403524,2060.39251832157,1454.205731140108,5762.641971296775,1515.1301709186644,12300.835286944179,1250.6181722810463,2255.4286590017
2025-07-22,8205.487587635775,2130.5504893784364,1419.9927976587553,5763.00464103353,1492.5787628411035,12126.142388593467,1267.3433142239073,2231.888332276765
2025-07-23,8236.053052628125,2174.338229863581,1437.5769479359703,5865.801425666502,1486.1623080847633,11884.265800762925,1268.1373617003565,2266.2142517260786
2025-07-24,8231.820548641685,2181.4069161339453,1456.5029864271378,5944.312423093787,1488.850302008411,11856.533761123646,1301.6453196619345,2278.5418313227633
2025-07-25,8203.777688889315,2205.275422662206,1437.8098626445023,5872.772596661008,1488.8017406935926,11870.413728033738,1287.756418334399,2284.369667677326
2025-07-28,8461.029384836138,2222.2303516663937,1471.1619829411284,5871.515428448381,1474.5661923309906,11543.86061394581,1301.4958640460563,2312.0969441515554
2025-07-29,8400.737918012976,2198.7037089048454,1486.4410256800552,5867.46122454212,1514.267136037605,11584.994770777563,1262.3690365128978,2262.8502898117617
2025-07-30,8389.03052188703,2182.670528309297,1465.7698939033155,5819.5167348223695,1514.3851459615146,11798.286796192393,1275.3442083520035,2289.2175583339454
2025-07-31,8337.46454939179,2197.3042832439864,1466.2374156944757,5833.440908242838,1498.0359452654895,11744.478480733764,1267.2397888158184,2273.988133022904
2025-08-01,8213.410444408857,2178.4496535936464,1477.1438369985908,5843.046383831744,1500.2037055630187,11741.727259434963,1218.4943108568846,2276.71089801529
2025-08-04,8283.922505190916,2172.938133803372,1516.795312609676,5695.6702529496815,1523.091143795403,11848.199809621401,1223.6969901967502,2300.0996203536592
2025-08-05,8161.711385229923,2173.340887186266,1521.7098435939483,5528.622691720814,1530.9891799501493,11992.343672479125,1233.8283527704639,2348.1011630191024
2025-08-06,8187.134391722645,2170.082446503236,1525.45537993171,5476.569659868581,1540.877391511385,11980.564113453567,1259.558475110376,2331.802586068647
2025-08-07,8291.006409924625,2172.307926163341,1526.4860256744682,5434.185780167772,1577.8586639309171,11924.56119485176,1230.625344094387,2301.8938794567484
2025-08-08,8192.40643519359,2164.2889957185184,1531.353237444459,5391.201469422517,1584.8498190075936,12305.670563914151,1254.1133487940192,2370.2624344792384
